2016-06-19,34.15786932344509
2016-06-20,27.8745726038617
2016-06-21,27.414127199176043
2016-06-22,29.107657963898493
2016-06-23,29.107657963898493
2016-06-24,39.33166559988626
2016-06-25,43.827337267184184
2016-06-26,44.05403815936194
2016-06-27,40.65791814788073
2016-06-28,51.737556125875074
2016-06-29,42.76732420563912
2016-06-30,44.03082487533036
2016-07-01,37.56920691261462
2016-07-02,37.92279378840096
2016-07-03,31.87735181316756
2016-07-04,26.86421860923095
2016-07-05,23.946013642194966
2016-07-06,23.84936571471749
2016-07-07,23.963569268246626
2016-07-08,31.042982515511834
2016-07-09,37.70134713264394
2016-07-10,24.31836951163791
2016-07-11,24.31836951163791
2016-07-12,24.31836951163791
2016-07-13,24.31836951163791
2016-07-14,24.31836951163791
2016-07-15,35.04650811078944
2016-07-16,35.04650811078944
2016-07-17,39.14172602843982
2016-07-18,26.35649531123795
2016-07-19,26.35649531123795
2016-07-20,27.83809480072441
2016-07-21,27.377649396038752
2016-07-22,37.600141405897894
2016-07-23,37.258598389432485
2016-07-24,38.5873635567991
2016-07-25,30.885986672453708
2016-07-26,32.09723036860784
2016-07-27,33.45223214493216
2016-07-28,33.45223214493216
2016-07-29,42.4561782311172
2016-07-30,45.723967414621285
2016-07-31,44.97189381701301
2016-08-01,39.614874553615344
2016-08-02,33.61202536766221
2016-08-03,28.19560424785577
2016-08-04,28.19560424785577
2016-08-05,31.148211624901908
2016-08-06,31.433295673556962
2016-08-07,31.565358447662476
2016-08-08,25.294954906871446
2016-08-09,25.294954906871446
2016-08-10,26.2468711398865
2016-08-11,26.2468711398865
2016-08-12,33.22034320988723
2016-08-13,26.2468711398865
2016-08-14,26.2468711398865
2016-08-15,28.079767270416877
2016-08-16,12.320135723861387
2016-08-17,28.37993238851397
2016-08-18,28.28499693948654
2016-08-19,36.04989314855638
2016-08-20,37.79317575070957
2016-08-21,37.73114092058957
2016-08-22,31.473965366915692
2016-08-23,41.82745965951078
2016-08-24,43.63994037757486
2016-08-25,33.773549095068134
2016-08-26,52.551976421255716
2016-08-27,53.04378505575296
2016-08-28,52.551976421255716
2016-08-29,52.61668912107823
2016-08-30,53.18427404193529
2016-08-31,65.68255838020309
2016-09-01,42.64968543114361
2016-09-02,32.5018977897552
2016-09-03,44.02298372742899
2016-09-04,44.02298372742899
2016-09-05,24.167271702912775
2016-09-06,24.070623775435298
2016-09-07,24.184827328964435
2016-09-08,24.184827328964435
2016-09-09,42.52290222808152
2016-09-10,46.860034077170226
2016-09-11,31.40714710277052
2016-09-12,25.13674356197949
2016-09-13,34.25738875396131
2016-09-14,25.13674356197949
2016-09-15,27.20894617078907
2016-09-16,44.00765954984597
2016-09-17,48.5902946398404
2016-09-18,40.86761874217943
2016-09-19,27.509111288886164
2016-09-20,38.52634799831654
2016-09-21,43.19390071254631
2016-09-22,47.1147185394753
2016-09-23,49.66473245480696
2016-09-24,52.30786394747449
2016-09-25,51.47293812842156
2016-09-26,36.73616515555738
2016-09-27,38.0911669318817
2016-09-28,49.84227712807402
2016-09-29,54.205944780485325
2016-09-30,56.71361219396469
2016-10-01,50.386954973217286
2016-10-02,46.40210450825806
2016-10-03,38.42978690907234
2016-10-04,38.42978690907234
2016-10-05,34.64660483550789
2016-10-06,32.82988737933502
2016-10-07,42.612386496846376
2016-10-08,45.99760211292002
2016-10-09,41.26191501068803
2016-10-10,38.41654988159539
2016-10-11,33.934807276692105
2016-10-12,33.934807276692105
2016-10-13,33.934807276692105
2016-10-14,43.47357353690452
2016-10-15,43.685078072576765
2016-10-16,38.628054417267634
2016-10-17,27.186529811616957
2016-10-18,36.135189369547184
2016-10-19,36.135189369547184
2016-10-20,37.57912804901634
2016-10-21,46.66267071946559
2016-10-22,48.84801011868529
2016-10-23,45.98168848084861
2016-10-24,44.08278177129108
2016-10-25,44.232398756214515
2016-10-26,45.033628882986534
2016-10-27,50.47382865007742
2016-10-28,50.47382865007742
2016-10-29,56.313847740962316
2016-10-30,55.89688985784303
2016-10-31,63.58694991599011
2016-11-01,39.07139454755005
2016-11-02,37.71069221269296
2016-11-03,37.25886148168303
2016-11-04,37.25886148168303
2016-11-05,42.293517918544936
2016-11-06,36.35067730210488
2016-11-07,32.83359530428659
2016-11-08,32.83359530428659
2016-11-09,24.27431159772929
2016-11-10,24.814162084710283
2016-11-11,33.37344579126759
2016-11-12,42.912212051480005
2016-11-13,24.814162084710283
2016-11-14,33.37344579126759
2016-11-15,26.886364693519862
2016-11-16,34.14631181236435
2016-11-17,35.34373128628514
2016-11-18,27.186529811616957
2016-11-19,49.05917124583324
2016-11-20,37.39331793968985
2016-11-21,37.57912804901634
2016-11-22,41.49994587594533
2016-11-23,31.321952495342455
2016-11-24,34.06677350386093
2016-11-25,49.67259852330542
2016-11-26,45.70906655892633
2016-11-27,50.96563728457467
2016-11-28,47.574647150343424
2016-11-29,54.837496302488724
2016-11-30,55.40508122334578
2016-12-01,42.638710519505764
2016-12-02,44.92308726541739
2016-12-03,46.359739549983615
2016-12-04,39.81554175110578
2016-12-05,33.38815989262566
2016-12-06,32.18100637841759
2016-12-07,32.746075788793675
2016-12-08,32.746075788793675
2016-12-09,41.853084145002406
2016-12-10,42.576504633422026
2016-12-11,37.840817531190034
2016-12-12,34.48593866713729
2016-12-13,28.392215063304977
2016-12-14,28.392215063304977
2016-12-15,30.464417672114557
2016-12-16,45.829403313400086
2016-12-17,48.91530580289704
2016-12-18,42.76125721527379
2016-12-19,41.03783088308593
2016-12-20,42.48176956255509
2016-12-21,42.48176956255509
2016-12-22,46.402587389484076
2016-12-23,50.50052672501137
2016-12-24,49.60115671412796
2016-12-25,48.4971881873285
2016-12-26,48.31011350649555
2016-12-27,51.82673281380995
2016-12-28,51.82673281380995
2016-12-29,47.06466500456984
2016-12-30,35.81567553476431
2016-12-31,1.992244421965753
2017-01-01,1.4388121950980675
2017-01-02,0.7137445514582615
2017-01-03,0.7137445514582615
2017-01-04,36.696305667585186
2017-01-05,19.891933646108775
2017-01-06,19.32436144158987
2017-01-07,19.438564995119005
2017-01-08,19.438564995119005
2017-01-09,22.361380389229048
2017-01-10,22.927866810285124
2017-01-11,22.564308904532716
2017-01-12,22.564308904532716
2017-01-13,22.564308904532716
2017-01-14,28.967851372607967
2017-01-15,37.58772389346413
2017-01-16,26.696214648677376
2017-01-17,26.974369202135488
2017-01-18,26.879433753108056
2017-01-19,26.879433753108056
2017-01-20,37.0753639016787
2017-01-21,53.15474219956042
2017-01-22,46.99199672880982
2017-01-23,41.01156790414547
2017-01-24,44.092944742745075
2017-01-25,44.90386934341962
2017-01-26,45.1963824608795
2017-01-27,59.703584844648105
2017-01-28,58.591683258399414
2017-01-29,65.58299096078235
2017-01-30,61.32876933441702
2017-01-31,72.16586424979648
2017-02-01,49.231388055373294
2017-02-02,40.346117774977
2017-02-03,40.346117774977
2017-02-04,60.178177672298695
2017-02-05,40.947063165837086
2017-02-06,25.962604041965683
2017-02-07,36.42415070734615
2017-02-08,26.07680759549482
2017-02-09,41.86581616669321
2017-02-10,42.4323025877493
2017-02-11,63.48770673165913
2017-02-12,46.1970019726236
2017-02-13,42.06874468199689
2017-02-14,42.06874468199689
2017-02-15,41.693234275521505
2017-02-16,33.790155523718795
2017-02-17,41.97138882897962
2017-02-18,59.59644981640573
2017-02-19,40.72230675967552
2017-02-20,46.0047106705789
2017-02-21,40.556746065314094
2017-02-22,42.63597370634222
2017-02-23,42.63597370634222
2017-02-24,52.91207204249591
2017-02-25,80.11969321767805
2017-02-26,68.51295984394916
2017-02-27,69.88770866211024
2017-02-28,54.5245308191151
2017-03-01,51.5557624714858
2017-03-02,41.93800469324613
2017-03-03,54.1128995463554
2017-03-04,47.53161593746957
2017-03-05,41.14268503849987
2017-03-06,41.14268503849987
2017-03-07,42.19054447383525
2017-03-08,41.80881249770273
2017-03-09,42.56664001204156
2017-03-10,43.68966634512111
2017-03-11,48.642413877051666
2017-03-12,44.01100289819825
2017-03-13,69.68491447004105
2017-03-14,49.60461414242169
2017-03-15,56.45677380181307
2017-03-16,86.53247494626638
2017-03-17,66.3724282983135
2017-03-18,88.50675287281322
2017-03-19,66.22656712106983
2017-03-20,65.82155357391375
2017-03-21,88.25804559741397
2017-03-22,67.0260884910704
2017-03-23,69.20209148894396
2017-03-24,68.64569667423919
2017-03-25,63.830176375868746
2017-03-26,93.3554882668869
2017-03-27,62.018152849279815
2017-03-28,69.01045738283948
2017-03-29,70.55972318591996
2017-03-30,61.49202228200363
2017-03-31,96.26095781109446
